Region,Job Title,Job Openings (2024),Projected Openings (2030),Automation Risk (%),AI Impact Level,Job Status,Required Education,Job Growth,Sector
United States,Exercise physiologist,1811,1500,67.5,Moderate,Increasing,High School,-311,Software & Platform
United States,Exhibition designer,3007,8574,80.77,Moderate,Decreasing,PhD,5567,Software & Platform
United States,Farm manager,8372,144,97.26,High,Increasing,Associate Degree,-8228,Software & Platform
United States,Fast food restaurant manager,1958,4310,71.84,Low,Decreasing,Bachelor’s Degree,2352,Software & Platform
United States,Field seismologist,9390,6609,42.97,Moderate,Increasing,High School,-2781,Software & Platform
United States,Field trials officer,2477,8842,16.67,Low,Decreasing,High School,6365,Software & Platform
United States,Film/video editor,9168,9774,2.78,Low,Decreasing,PhD,606,Software & Platform
United States,Financial planner,7593,8285,53.02,High,Decreasing,PhD,692,Software & Platform
United States,Financial trader,15675,11898,29.84,Low,Decreasing,Master’s Degree,-3777,Software & Platform
United States,Fine artist,9503,5737,50.96,Moderate,Increasing,Bachelor’s Degree,-3766,Software & Platform
United States,Firefighter,6290,6284,93.62,Low,Decreasing,Master’s Degree,-6,Software & Platform
United States,Fish farm manager,10178,5288,50.39,Low,Increasing,High School,-4890,Software & Platform
United States,Fitness centre manager,482,4563,49.72,Moderate,Increasing,High School,4081,Software & Platform
United States,Forensic scientist,1731,1283,41.46,High,Decreasing,PhD,-448,Software & Platform
United States,Freight forwarder,310,5588,85.91,Low,Decreasing,High School,5278,Software & Platform
United States,Further education lecturer,9644,6158,45.32,Moderate,Increasing,Master’s Degree,-3486,Software & Platform
United States,Gaffer,7296,2127,15.08,Moderate,Decreasing,Bachelor’s Degree,-5169,Software & Platform
United States,General practice doctor,3664,963,50.59,High,Increasing,Associate Degree,-2701,Software & Platform
United States,"Geologist, wellsite",6087,9668,51.46,Moderate,Increasing,Bachelor’s Degree,3581,Software & Platform
United States,Geophysical data processor,6335,6970,68.23,High,Increasing,Associate Degree,635,Software & Platform
United States,Geophysicist/field seismologist,9109,3949,39.94,High,Decreasing,Bachelor’s Degree,-5160,Software & Platform
United States,Geoscientist,10500,7160,49.2,Low,Decreasing,Master’s Degree,-3340,Software & Platform
United States,Government social research officer,7596,4076,56.57,High,Decreasing,Master’s Degree,-3520,Software & Platform
United States,Health and safety adviser,1066,7173,67.43,High,Increasing,Master’s Degree,6107,Software & Platform
United States,Health and safety inspector,7645,11718,40.28,High,Decreasing,High School,4073,Software & Platform
United States,Health promotion specialist,386,9190,26.92,Low,Increasing,PhD,8804,Software & Platform
United States,Health service manager,4049,7491,91.31,Low,Increasing,Master’s Degree,3442,Software & Platform
United States,Health visitor,4413,10990,38.68,High,Increasing,High School,6577,Software & Platform
United States,Herpetologist,261,1803,18.47,High,Decreasing,Bachelor’s Degree,1542,Software & Platform
United States,Higher education lecturer,11265,18071,30.65,High,Decreasing,Associate Degree,6806,Software & Platform
United States,Historic buildings inspector/conservation officer,8720,14416,77.78,Moderate,Decreasing,Master’s Degree,5696,Software & Platform
United States,Holiday representative,12883,18613,34.6,Moderate,Increasing,Master’s Degree,5730,Software & Platform
United States,Horticultural consultant,3215,2205,96.08,Low,Decreasing,PhD,-1010,Software & Platform
United States,Horticultural therapist,3856,2832,86.54,Moderate,Decreasing,Master’s Degree,-1024,Software & Platform
United States,"Horticulturist, amenity",6576,9510,64.12,High,Increasing,Associate Degree,2934,Software & Platform
United States,"Horticulturist, commercial",3411,6327,60.39,Low,Increasing,Master’s Degree,2916,Software & Platform
United States,Housing manager/officer,2582,5018,66.91,Moderate,Decreasing,PhD,2436,Software & Platform
United States,Human resources officer,18600,13601,47.9,Low,Increasing,PhD,-4999,Software & Platform
United States,Hydrogeologist,4377,1807,0.85,Moderate,Decreasing,PhD,-2570,Software & Platform
United States,Hydrographic surveyor,6647,356,36.91,Low,Decreasing,PhD,-6291,Software & Platform
United States,IT consultant,318,2300,96.7,Moderate,Increasing,Master’s Degree,1982,Software & Platform
United States,IT sales professional,5893,7194,77.46,Low,Decreasing,Bachelor’s Degree,1301,Software & Platform
United States,IT technical support officer,6340,8202,47.21,High,Increasing,Associate Degree,1862,Software & Platform
United States,IT trainer,5488,3381,65.44,High,Increasing,Bachelor’s Degree,-2107,Software & Platform
United States,Industrial/product designer,11608,2692,76.74,Moderate,Increasing,Master’s Degree,-8916,Software & Platform
United States,Information officer,3875,7465,60.19,High,Decreasing,High School,3590,Software & Platform
United States,Insurance account manager,6100,8988,39.5,Moderate,Decreasing,Bachelor’s Degree,2888,Software & Platform
United States,Insurance claims handler,9460,12968,97.81,Moderate,Decreasing,PhD,3508,Software & Platform
United States,Intelligence analyst,7420,13267,47.92,High,Decreasing,Master’s Degree,5847,Software & Platform
United States,Interior and spatial designer,9213,919,55.06,Moderate,Decreasing,Associate Degree,-8294,Software & Platform
United States,International aid/development worker,8778,8254,18.17,Low,Decreasing,PhD,-524,Software & Platform
United States,Interpreter,6827,832,84.4,High,Decreasing,PhD,-5995,Software & Platform
United States,Investment analyst,529,510,95.32,Low,Decreasing,High School,-19,Software & Platform
United States,"Investment banker, operational",7718,9003,47.58,High,Increasing,Bachelor’s Degree,1285,Software & Platform
United States,"Journalist, magazine",14377,8371,49.35,Low,Increasing,High School,-6006,Software & Platform
United States,Land,10933,17271,26.46,Low,Increasing,PhD,6338,Software & Platform
United States,Land/geomatics surveyor,19106,6858,39.92,Low,Increasing,High School,-12248,Software & Platform
United States,"Lecturer, further education",7955,3804,45.04,Low,Decreasing,Associate Degree,-4151,Software & Platform
United States,"Lecturer, higher education",1990,7233,72.23,Low,Decreasing,Associate Degree,5243,Software & Platform
United States,Legal secretary,15594,16804,46.1,Low,Decreasing,Master’s Degree,1210,Software & Platform
United States,Leisure centre manager,5298,6736,78.32,Low,Decreasing,Master’s Degree,1438,Software & Platform
United States,Lexicographer,4295,6859,52.32,Moderate,Increasing,Associate Degree,2564,Software & Platform
United States,"Librarian, academic",6671,2115,86.78,High,Increasing,Bachelor’s Degree,-4556,Software & Platform
United States,"Lighting technician, broadcasting/film/video",22376,14882,34.49,Moderate,Decreasing,PhD,-7494,Software & Platform
United States,Location manager,5232,2091,56.83,Low,Decreasing,Bachelor’s Degree,-3141,Software & Platform
United States,Logistics and distribution manager,7638,9015,58.36,Moderate,Increasing,Master’s Degree,1377,Software & Platform
United States,"Loss adjuster, chartered",2912,18408,40.92,Low,Increasing,Associate Degree,15496,Software & Platform
United States,Maintenance engineer,8488,3368,6.33,High,Decreasing,High School,-5120,Software & Platform
United States,Make,2389,659,78.92,Moderate,Increasing,Associate Degree,-1730,Software & Platform
United States,Management consultant,9723,3332,26.81,Low,Increasing,Bachelor’s Degree,-6391,Software & Platform
United States,Marine scientist,7574,5193,52.49,Low,Decreasing,Master’s Degree,-2381,Software & Platform
United States,Materials engineer,2553,3655,96.84,High,Increasing,PhD,1102,Software & Platform
United States,Mechanical engineer,6007,2291,53.3,High,Increasing,High School,-3716,Software & Platform
United States,Media buyer,7799,8024,76.95,Low,Decreasing,PhD,225,Software & Platform
United States,Media planner,2744,4047,20.02,Low,Decreasing,Master’s Degree,1303,Software & Platform
United States,Medical physicist,8146,1159,67.53,Moderate,Decreasing,Bachelor’s Degree,-6987,Software & Platform
United States,Medical technical officer,12518,12723,62.82,High,Increasing,Associate Degree,205,Software & Platform
United States,Merchant navy officer,5088,6727,93.3,High,Increasing,Associate Degree,1639,Software & Platform
United States,Metallurgist,5803,3384,65.54,High,Increasing,Bachelor’s Degree,-2419,Software & Platform
United States,Meteorologist,1949,4107,93.68,Moderate,Decreasing,Bachelor’s Degree,2158,Software & Platform
United States,Minerals surveyor,9717,2783,10.75,High,Increasing,PhD,-6934,Software & Platform
United States,Mudlogger,1208,8914,68.51,High,Decreasing,Bachelor’s Degree,7706,Software & Platform
United States,Multimedia programmer,4404,5412,44.84,Moderate,Increasing,Master’s Degree,1008,Software & Platform
United States,Museum education officer,136,732,55.97,Low,Decreasing,Bachelor’s Degree,596,Software & Platform
United States,Museum/gallery conservator,8490,4253,14.74,High,Decreasing,PhD,-4237,Software & Platform
United States,Museum/gallery curator,6346,5291,83.25,Low,Decreasing,Master’s Degree,-1055,Software & Platform
United States,Museum/gallery exhibitions officer,8608,13818,68.28,Low,Decreasing,Associate Degree,5210,Software & Platform
United States,Music tutor,21802,21386,59.36,Moderate,Increasing,Associate Degree,-416,Software & Platform
United States,Musician,2675,8855,20.38,Low,Decreasing,Bachelor’s Degree,6180,Software & Platform
United States,Nature conservation officer,16918,2885,58.61,Moderate,Decreasing,Master’s Degree,-14033,Software & Platform
United States,Naval architect,8418,4382,26.78,Low,Increasing,Master’s Degree,-4036,Software & Platform
United States,Newspaper journalist,11808,9903,9.18,Low,Decreasing,Associate Degree,-1905,Software & Platform
United States,"Nurse, learning disability",2622,278,3.2,High,Increasing,Bachelor’s Degree,-2344,Software & Platform
United States,"Nurse, mental health",9850,7114,41.66,Moderate,Decreasing,Master’s Degree,-2736,Software & Platform
United States,Occupational psychologist,621,504,97.84,Low,Increasing,Bachelor’s Degree,-117,Software & Platform
United States,Office manager,8211,374,56.31,Moderate,Increasing,PhD,-7837,Software & Platform
United States,Oncologist,17831,13234,34.1,Moderate,Decreasing,Associate Degree,-4597,Software & Platform
United States,Operational investment banker,2605,2481,53.75,Moderate,Decreasing,Associate Degree,-124,Software & Platform
United States,Operational researcher,2804,1755,4.31,High,Increasing,PhD,-1049,Software & Platform
United States,Ophthalmologist,4410,8519,79.42,Low,Increasing,High School,4109,Software & Platform
United States,Optometrist,7033,1449,86.86,Low,Increasing,PhD,-5584,Software & Platform
United States,Orthoptist,2276,5268,39.43,High,Increasing,High School,2992,Software & Platform
United States,Paediatric nurse,7268,6139,23.9,Low,Increasing,Bachelor’s Degree,-1129,Software & Platform
United States,Pathologist,9192,7442,75.65,High,Decreasing,PhD,-1750,Software & Platform
United States,Pension scheme manager,1843,9518,92.04,High,Decreasing,Bachelor’s Degree,7675,Software & Platform
United States,Pensions consultant,6493,133,3.37,High,Decreasing,Master’s Degree,-6360,Software & Platform
United States,Personal assistant,8075,6175,30.69,Low,Increasing,PhD,-1900,Software & Platform
United States,"Pharmacist, community",8042,2336,22.06,Low,Increasing,Master’s Degree,-5706,Software & Platform
United States,Pharmacologist,7800,6898,52.35,Low,Decreasing,Associate Degree,-902,Software & Platform
United States,Photographer,4646,9617,4.69,Low,Decreasing,Master’s Degree,4971,Software & Platform
United States,"Physicist, medical",6292,11988,46.26,Low,Increasing,Bachelor’s Degree,5696,Software & Platform
United States,Physiological scientist,3988,7963,64.98,Low,Decreasing,Associate Degree,3975,Software & Platform
United States,Physiotherapist,8807,5200,20.91,High,Increasing,Master’s Degree,-3607,Software & Platform
United States,Phytotherapist,7565,10945,21.94,Low,Decreasing,Master’s Degree,3380,Software & Platform
United States,Planning and development surveyor,7568,5953,46.74,Moderate,Increasing,PhD,-1615,Software & Platform
United States,Podiatrist,1807,8991,48.33,Low,Decreasing,PhD,7184,Software & Platform
United States,Police officer,8402,8207,34.37,High,Increasing,Bachelor’s Degree,-195,Software & Platform
United States,Press photographer,2487,4051,75.21,High,Decreasing,Associate Degree,1564,Software & Platform
United States,Press sub,15339,10906,64.3,High,Decreasing,Bachelor’s Degree,-4433,Software & Platform
United States,Print production planner,5335,7982,51.93,Moderate,Increasing,PhD,2647,Software & Platform
United States,Prison officer,4170,3530,80.05,High,Increasing,PhD,-640,Software & Platform
United States,Private music teacher,301,6650,71.05,Moderate,Increasing,Associate Degree,6349,Software & Platform
United States,"Producer, radio",18229,12354,73.47,High,Increasing,Bachelor’s Degree,-5875,Software & Platform
United States,Product manager,7124,16539,81.38,High,Increasing,High School,9415,Software & Platform
United States,"Production assistant, television",13936,8329,64.41,Low,Increasing,Bachelor’s Degree,-5607,Software & Platform
United States,Professor Emeritus,4544,847,50.73,High,Increasing,Associate Degree,-3697,Software & Platform
United States,"Programme researcher, broadcasting/film/video",13624,12953,58.33,Low,Decreasing,Bachelor’s Degree,-671,Software & Platform
United States,"Programmer, applications",7363,587,13.75,High,Decreasing,Bachelor’s Degree,-6776,Software & Platform
United States,"Programmer, systems",4791,6690,12.73,High,Decreasing,Associate Degree,1899,Software & Platform
United States,Psychiatric nurse,14831,4182,50.24,High,Decreasing,Associate Degree,-10649,Software & Platform
United States,Psychiatrist,6170,10550,76.64,Moderate,Increasing,Bachelor’s Degree,4380,Software & Platform
United States,"Psychologist, clinical",9158,7591,46.81,High,Decreasing,High School,-1567,Software & Platform
United States,"Psychologist, counselling",12550,9950,39.08,Low,Decreasing,High School,-2600,Software & Platform
United States,"Psychologist, prison and probation services",8324,12012,25.25,Low,Decreasing,High School,3688,Software & Platform
United States,Psychotherapist,3797,1756,30.22,Moderate,Increasing,PhD,-2041,Software & Platform
United States,Public affairs consultant,4009,386,70.42,Moderate,Increasing,High School,-3623,Software & Platform
United States,Public relations account executive,16851,5624,10.46,Low,Increasing,Associate Degree,-11227,Software & Platform
United States,Radiation protection practitioner,9929,7293,84.01,Moderate,Decreasing,Associate Degree,-2636,Software & Platform
United States,"Radiographer, diagnostic",192,2154,68.14,Moderate,Increasing,Master’s Degree,1962,Software & Platform
United States,Regulatory affairs officer,8934,8444,49.74,Moderate,Increasing,High School,-490,Software & Platform
United States,"Research officer, government",6575,3235,8.8,Low,Increasing,Bachelor’s Degree,-3340,Software & Platform
United States,Research scientist (medical),6611,8804,92.29,Low,Decreasing,Bachelor’s Degree,2193,Software & Platform
United States,Research scientist (physical sciences),2511,1653,34.8,Low,Decreasing,Associate Degree,-858,Software & Platform
United States,"Restaurant manager, fast food",9744,2370,34.25,High,Decreasing,Master’s Degree,-7374,Software & Platform
United States,Retail banker,7602,7006,37.72,Low,Increasing,PhD,-596,Software & Platform
United States,Retail manager,233,2764,37.02,High,Decreasing,High School,2531,Software & Platform
United States,Risk manager,15645,8502,40.72,Moderate,Increasing,PhD,-7143,Software & Platform
United States,Rural practice surveyor,9383,9190,73.73,Low,Decreasing,Master’s Degree,-193,Software & Platform
United States,"Sales professional, IT",2530,5959,31.1,Moderate,Increasing,Bachelor’s Degree,3429,Software & Platform
United States,Sales promotion account executive,1712,920,54.97,Moderate,Decreasing,Master’s Degree,-792,Software & Platform
United States,"Scientist, forensic",232,9099,80.78,Moderate,Decreasing,Master’s Degree,8867,Software & Platform
United States,"Scientist, marine",6437,4386,9.62,Low,Decreasing,PhD,-2051,Software & Platform
United States,"Scientist, research (life sciences)",6235,530,2.05,High,Increasing,Bachelor’s Degree,-5705,Software & Platform
United States,"Scientist, water quality",10479,15283,45.26,High,Increasing,PhD,4804,Software & Platform
United States,Seismic interpreter,8870,7901,91.89,Low,Decreasing,PhD,-969,Software & Platform
United States,Senior tax professional/tax inspector,3200,8580,8.52,Moderate,Decreasing,High School,5380,Software & Platform
United States,Ship broker,2632,4764,1.14,High,Increasing,High School,2132,Software & Platform
United States,Site engineer,7298,2491,90.62,Moderate,Increasing,Master’s Degree,-4807,Software & Platform
United States,Software engineer,20597,10425,26.72,Moderate,Increasing,PhD,-10172,Software & Platform
United States,"Solicitor, Scotland",4665,8317,63.58,High,Decreasing,Associate Degree,3652,Software & Platform
United States,Special effects artist,5604,4946,0.15,Low,Decreasing,High School,-658,Software & Platform
United States,Speech and language therapist,1594,8926,25.16,Moderate,Decreasing,Associate Degree,7332,Software & Platform
United States,Sport and exercise psychologist,8165,874,45.14,High,Increasing,High School,-7291,Software & Platform
United States,Sports administrator,4422,3484,69.76,Low,Increasing,Associate Degree,-938,Software & Platform
United States,Sub,3644,5694,9.62,High,Decreasing,Master’s Degree,2050,Software & Platform
United States,Surgeon,12162,6641,30.59,Low,Increasing,PhD,-5521,Software & Platform
United States,"Surveyor, building",3908,9219,85.04,Low,Decreasing,PhD,5311,Software & Platform
United States,"Surveyor, building control",1605,4557,52.45,Moderate,Increasing,Bachelor’s Degree,2952,Software & Platform
United States,"Surveyor, hydrographic",20594,4646,64.75,Moderate,Decreasing,High School,-15948,Software & Platform
United States,"Surveyor, land/geomatics",5181,4482,96.67,High,Increasing,High School,-699,Software & Platform
United States,"Surveyor, planning and development",8243,8669,4.53,High,Decreasing,Bachelor’s Degree,426,Software & Platform
United States,"Surveyor, rural practice",2927,8359,43.51,High,Increasing,Associate Degree,5432,Software & Platform
United States,Systems analyst,8098,2165,12.45,Low,Decreasing,Associate Degree,-5933,Software & Platform
United States,TEFL teacher,1730,5479,63.23,High,Increasing,PhD,3749,Software & Platform
United States,Tax adviser,4496,6372,90.55,High,Decreasing,Bachelor’s Degree,1876,Software & Platform
United States,Tax inspector,8725,7347,93.09,High,Increasing,Bachelor’s Degree,-1378,Software & Platform
United States,"Teacher, English as a foreign language",5010,774,93.42,Low,Decreasing,Associate Degree,-4236,Software & Platform
United States,"Teacher, early years/pre",8264,1242,43.29,Low,Decreasing,PhD,-7022,Software & Platform
United States,"Teacher, secondary school",8031,25890,67.48,Low,Decreasing,Associate Degree,17859,Software & Platform
United States,"Teacher, special educational needs",3867,5218,76.51,Moderate,Decreasing,Bachelor’s Degree,1351,Software & Platform
United States,Teaching laboratory technician,2707,4838,36.27,Moderate,Decreasing,PhD,2131,Software & Platform
United States,Technical brewer,607,7575,98.07,High,Increasing,Bachelor’s Degree,6968,Software & Platform
United States,Technical sales engineer,14288,8717,29.29,High,Increasing,High School,-5571,Software & Platform
United States,Telecommunications researcher,291,8591,33.06,Moderate,Decreasing,Bachelor’s Degree,8300,Software & Platform
United States,Textile designer,5675,6832,64.56,Moderate,Increasing,Associate Degree,1157,Software & Platform
United States,Theatre director,5845,3455,53.22,Moderate,Decreasing,Master’s Degree,-2390,Software & Platform
United States,Theme park manager,6702,2519,69.81,High,Increasing,PhD,-4183,Software & Platform
United States,"Therapist, drama",9522,8277,81.97,Moderate,Decreasing,PhD,-1245,Software & Platform
United States,"Therapist, music",4396,2384,49.25,High,Decreasing,Associate Degree,-2012,Software & Platform
United States,"Therapist, occupational",13341,16743,83.44,Low,Decreasing,Master’s Degree,3402,Software & Platform
United States,Tourist information centre manager,12317,13854,54.81,Low,Increasing,PhD,1537,Software & Platform
United States,Trade union research officer,282,627,88.41,High,Decreasing,PhD,345,Software & Platform
United States,Transport planner,2322,102,49.11,High,Decreasing,Master’s Degree,-2220,Software & Platform
United States,Travel agency manager,5730,7210,14.25,Moderate,Increasing,Bachelor’s Degree,1480,Software & Platform
United States,Tree surgeon,9838,9992,42.58,High,Decreasing,Master’s Degree,154,Software & Platform
United States,Veterinary surgeon,1363,740,46.49,Low,Decreasing,Master’s Degree,-623,Software & Platform
United States,Video editor,8610,8096,38.5,Moderate,Increasing,High School,-514,Software & Platform
United States,Visual merchandiser,309,5295,46.74,High,Decreasing,Bachelor’s Degree,4986,Software & Platform
United States,Volunteer coordinator,18124,9446,52.08,High,Increasing,Associate Degree,-8678,Software & Platform
United States,Warehouse manager,9920,14192,28.58,High,Increasing,PhD,4272,Software & Platform
United States,Waste management officer,17143,5147,79.88,Moderate,Decreasing,Bachelor’s Degree,-11996,Software & Platform
United States,Water engineer,9900,171,34.49,Moderate,Increasing,Bachelor’s Degree,-9729,Software & Platform
United States,Writer,15900,13132,80.13,High,Decreasing,Master’s Degree,-2768,Software & Platform
United States,Academic librarian,7104,5777,65.92,High,Increasing,Master’s Degree,-1327,Software & Platform
United States,"Accountant, chartered",9023,613,45.41,Moderate,Decreasing,Bachelor’s Degree,-8410,Software & Platform
United States,"Accountant, chartered certified",4423,2099,39.39,High,Decreasing,Bachelor’s Degree,-2324,Software & Platform
United States,Actor,4155,6221,71.87,Low,Decreasing,Master’s Degree,2066,Software & Platform
United States,Acupuncturist,3537,3602,7.06,Moderate,Increasing,High School,65,Software & Platform
United States,Administrator,18073,16013,50.76,High,Increasing,Associate Degree,-2060,Software & Platform
United States,"Administrator, education",9959,14822,74.14,Moderate,Increasing,Associate Degree,4863,Software & Platform
United States,"Administrator, sports",1210,1832,40.18,Moderate,Decreasing,High School,622,Software & Platform
United States,Advertising account planner,7857,17676,49.66,Low,Decreasing,Associate Degree,9819,Software & Platform
United States,Advertising art director,3938,6285,50.38,High,Decreasing,Master’s Degree,2347,Software & Platform
United States,Air cabin crew,1943,9255,2.85,High,Increasing,PhD,7312,Software & Platform
United States,Air traffic controller,15038,14006,32.34,Moderate,Increasing,Bachelor’s Degree,-1032,Software & Platform
United States,Airline pilot,2855,3145,24.59,Moderate,Increasing,Master’s Degree,290,Software & Platform
United States,Amenity horticulturist,785,5697,31.75,Low,Increasing,Bachelor’s Degree,4912,Software & Platform
United States,Animal nutritionist,8049,8767,9.13,High,Increasing,PhD,718,Software & Platform
United States,Animal technologist,4342,1450,42.71,High,Increasing,Bachelor’s Degree,-2892,Software & Platform
United States,Animator,5770,250,1.78,Low,Increasing,High School,-5520,Software & Platform
United States,Applications developer,14440,11656,13.56,Low,Increasing,High School,-2784,Software & Platform
United States,Arboriculturist,4779,1285,97.76,Low,Decreasing,High School,-3494,Software & Platform
United States,Architect,9039,3271,84.83,Low,Decreasing,High School,-5768,Software & Platform
United States,Archivist,9161,4403,78.03,Moderate,Decreasing,Associate Degree,-4758,Software & Platform
United States,Armed forces logistics/support/administrative officer,5411,2608,58.34,Moderate,Increasing,PhD,-2803,Software & Platform
United States,Armed forces technical officer,4160,3641,17.16,Moderate,Decreasing,Master’s Degree,-519,Software & Platform
United States,Armed forces training and education officer,8846,1198,73.11,High,Decreasing,PhD,-7648,Software & Platform
United States,Art gallery manager,6391,7040,74.25,Moderate,Decreasing,Associate Degree,649,Software & Platform
United States,Art therapist,4611,9756,85.3,Moderate,Increasing,Associate Degree,5145,Software & Platform
United States,Artist,9553,3122,34.66,High,Decreasing,PhD,-6431,Software & Platform
United States,Arts administrator,14319,2823,67.96,Moderate,Decreasing,Bachelor’s Degree,-11496,Software & Platform
United States,Astronomer,6967,328,46.02,Moderate,Increasing,High School,-6639,Software & Platform
United States,Audiological scientist,16130,19083,23.61,Low,Decreasing,PhD,2953,Software & Platform
United States,Automotive engineer,9240,8660,83.21,High,Increasing,Master’s Degree,-580,Software & Platform
United States,Barrister's clerk,3509,5905,82.5,Moderate,Decreasing,Bachelor’s Degree,2396,Software & Platform
United States,Biomedical engineer,2976,9197,34.57,Moderate,Decreasing,Master’s Degree,6221,Software & Platform
United States,Bonds trader,9685,6398,93.35,Low,Increasing,High School,-3287,Software & Platform
United States,Brewing technologist,8818,7503,78.37,Moderate,Increasing,PhD,-1315,Software & Platform
United States,Broadcast journalist,5881,4812,11.52,High,Decreasing,High School,-1069,Software & Platform
United States,Broadcast presenter,8134,3171,61.4,Low,Decreasing,Master’s Degree,-4963,Software & Platform
United States,Building control surveyor,22221,30201,25.41,Low,Decreasing,PhD,7980,Software & Platform
United States,Building services engineer,5934,6956,76.29,Moderate,Decreasing,Master’s Degree,1022,Software & Platform
United States,Building surveyor,5271,1382,13.99,Low,Decreasing,High School,-3889,Software & Platform
United States,"Buyer, industrial",5434,5476,20.0,Moderate,Increasing,High School,42,Software & Platform
United States,"Buyer, retail",14520,6826,81.2,High,Decreasing,High School,-7694,Software & Platform
United States,Cabin crew,469,9800,92.94,Moderate,Decreasing,Associate Degree,9331,Software & Platform
United States,Careers information officer,1626,238,50.09,Low,Increasing,Master’s Degree,-1388,Software & Platform
United States,Cartographer,6362,1451,81.28,High,Decreasing,PhD,-4911,Software & Platform
United States,Chartered accountant,10772,16352,38.24,High,Decreasing,Bachelor’s Degree,5580,Software & Platform
United States,Chartered certified accountant,659,3424,95.16,Low,Decreasing,Master’s Degree,2765,Software & Platform
United States,Chartered legal executive (England and Wales),9812,9402,50.2,Moderate,Increasing,Associate Degree,-410,Software & Platform
United States,Chartered loss adjuster,23141,13919,64.08,High,Decreasing,Bachelor’s Degree,-9222,Software & Platform
United States,Chief Executive Officer,7942,8415,45.28,High,Decreasing,Bachelor’s Degree,473,Software & Platform
United States,Chief Financial Officer,4327,8782,24.78,Moderate,Decreasing,Bachelor’s Degree,4455,Software & Platform
United States,Chief Operating Officer,8590,2287,41.45,Low,Decreasing,Associate Degree,-6303,Software & Platform
United States,Chief Strategy Officer,23469,26480,27.63,Low,Increasing,High School,3011,Software & Platform
United States,Chief Technology Officer,16832,23256,72.29,Moderate,Increasing,PhD,6424,Software & Platform
United States,Child psychotherapist,9065,8996,44.64,Low,Decreasing,High School,-69,Software & Platform
United States,Chiropodist,1720,2047,68.91,High,Decreasing,Bachelor’s Degree,327,Software & Platform
United States,Chiropractor,11857,16516,50.98,High,Decreasing,Master’s Degree,4659,Software & Platform
United States,Civil Service fast streamer,4487,11872,12.64,High,Increasing,PhD,7385,Software & Platform
United States,"Civil engineer, consulting",5673,5977,1.66,High,Increasing,PhD,304,Software & Platform
United States,"Civil engineer, contracting",17602,10769,65.86,Low,Increasing,Associate Degree,-6833,Software & Platform
United States,Claims inspector/assessor,3051,8397,42.56,High,Increasing,Master’s Degree,5346,Software & Platform
United States,Clinical molecular geneticist,12976,8899,87.54,Low,Increasing,Bachelor’s Degree,-4077,Software & Platform
United States,Clinical psychologist,8051,8178,35.13,Moderate,Decreasing,Master’s Degree,127,Software & Platform
United States,Clothing/textile technologist,18548,14485,48.21,Low,Increasing,Associate Degree,-4063,Software & Platform
United States,Commercial horticulturist,10213,3806,73.8,Low,Decreasing,Master’s Degree,-6407,Software & Platform
United States,Commissioning editor,14492,13679,96.34,Moderate,Decreasing,PhD,-813,Software & Platform
United States,Communications engineer,7785,2062,40.16,High,Decreasing,Associate Degree,-5723,Software & Platform
United States,Community education officer,6059,5728,7.07,High,Increasing,PhD,-331,Software & Platform
United States,Comptroller,6896,9158,38.37,Low,Increasing,High School,2262,Software & Platform
United States,Computer games developer,4275,4808,94.57,Moderate,Increasing,PhD,533,Software & Platform
United States,"Conservator, museum/gallery",1749,1842,12.23,High,Increasing,High School,93,Software & Platform
United States,Contracting civil engineer,17569,17965,69.18,High,Increasing,Bachelor’s Degree,396,Software & Platform
United States,Contractor,7716,1208,51.69,High,Decreasing,Associate Degree,-6508,Software & Platform
United States,Copy,5204,3301,90.3,Low,Decreasing,Master’s Degree,-1903,Software & Platform
United States,"Copywriter, advertising",12381,12596,48.77,Low,Decreasing,Bachelor’s Degree,215,Software & Platform
United States,Corporate investment banker,9964,7403,88.63,Moderate,Increasing,High School,-2561,Software & Platform
United States,Corporate treasurer,8693,7306,86.44,Moderate,Increasing,Bachelor’s Degree,-1387,Software & Platform
United States,Counselling psychologist,9993,4901,3.76,High,Decreasing,High School,-5092,Software & Platform
United States,Counsellor,9294,13588,43.28,Moderate,Increasing,Bachelor’s Degree,4294,Software & Platform
United States,Curator,6612,1252,5.69,Moderate,Increasing,Master’s Degree,-5360,Software & Platform
United States,Customer service manager,6092,5285,46.77,Moderate,Increasing,Master’s Degree,-807,Software & Platform
United States,Dance movement psychotherapist,9405,601,88.17,Low,Decreasing,Master’s Degree,-8804,Software & Platform
United States,Data processing manager,6351,5490,59.72,Low,Decreasing,PhD,-861,Software & Platform
United States,Data scientist,5519,4183,65.57,Low,Decreasing,Master’s Degree,-1336,Software & Platform
United States,"Designer, exhibition/display",14081,7083,56.08,Moderate,Decreasing,PhD,-6998,Software & Platform
United States,"Designer, fashion/clothing",6293,5419,28.37,Moderate,Decreasing,PhD,-874,Software & Platform
United States,"Designer, jewellery",6163,6576,85.74,High,Increasing,Master’s Degree,413,Software & Platform
United States,"Designer, multimedia",1339,6240,97.56,Low,Increasing,High School,4901,Software & Platform
United States,"Designer, television/film set",8743,9877,23.07,Moderate,Increasing,PhD,1134,Software & Platform
United States,"Development worker, community",7189,295,23.35,Moderate,Increasing,Bachelor’s Degree,-6894,Software & Platform
United States,"Development worker, international aid",5591,9400,70.88,High,Increasing,High School,3809,Software & Platform
